date,V_usd,ret_pct_from_t0,drawdown_pct
2024-07-18,129976.05060573076,29.976050605730787,-1.5528883478850952
2024-07-19,130090.52278411144,30.090522784111464,-1.4661842568345906
2024-07-22,131605.4612463598,31.605461246359813,-0.3187319743256145
2024-07-23,131788.96981920965,31.78896981920967,-0.17973799138586433
2024-07-24,131445.8862478652,31.445886247865197,-0.4395980694290924
2024-07-25,124792.5879589903,24.79258795899033,-5.478972603792808
2024-07-26,127400.66075510437,27.40066075510439,-3.503553035654583
2024-07-29,127804.76411933357,27.80476411933359,-3.1974750402710805
2024-07-30,128372.14644269217,28.37214644269219,-2.7677254773569304
2024-07-31,127914.66363137141,27.91466363137143,-3.1142344010788525
2024-08-01,127494.78047679577,27.49478047679579,-3.4322644043503048
2024-08-02,125276.74745152697,25.276747451526994,-5.112258094488542
2024-08-05,121892.9623975086,21.89296239750862,-7.67522152865382
2024-08-06,123037.519102486,23.037519102486016,-6.808305652983115
2024-08-07,122203.10067194549,22.203100671945506,-7.440315042506618
2024-08-08,124507.56433562451,24.507564335624533,-5.694856625058387
2024-08-09,126001.74607569583,26.001746075695852,-4.563126003087426
2024-08-12,125723.15033728689,25.723150337286917,-4.774141383514285
2024-08-13,126688.1050164534,26.688105016453424,-4.043260574346608
2024-08-14,127603.36650792821,27.60336650792823,-3.350018628448226
2024-08-15,128612.43103993962,28.612431039939644,-2.585727913472957
2024-08-16,128722.93635686826,28.72293635686829,-2.502028422504221
2024-08-19,130100.3400883428,30.100340088342815,-1.4587483850621918
2024-08-20,131828.3619015959,31.828361901595926,-0.14990144292317265
2024-08-21,131526.10967280393,31.526109672803937,-0.3788348408554132
2024-08-22,130764.69277091653,30.764692770916557,-0.9555510466839556
2024-08-23,131096.73294080002,31.09673294080004,-0.7040555171216378
2024-08-26,130399.18155449843,30.399181554498455,-1.2323983840597186
2024-08-27,130929.73040819509,30.929730408195113,-0.8305474123355916
2024-08-28,131269.0082645319,31.269008264531916,-0.573569878026603
2024-08-29,132755.27537184567,32.755275371845684,0.0
2024-08-30,133546.67844980853,33.54667844980854,0.0
2024-09-02,133546.67844980853,33.54667844980854,0.0
2024-09-03,130794.35496852234,30.794354968522363,-2.060944916964458
2024-09-04,131004.73758732383,31.00473758732385,-1.9034100226162143
2024-09-05,129308.79039782725,29.308790397827277,-3.1733384170794077
2024-09-06,128525.96593554923,28.52596593554926,-3.759518823335062
2024-09-09,129599.73785856111,29.599737858561138,-2.9554764199776096
